"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 16 22:27:39 CST 2024","Tue Jan 16 22:27:39 CST 2024","24","testcase.5_DataManagement","test_data_run","TestCreat","","","获取归档表表头字段设置","获取归档表表头字段设置"
"passed","Tue Jan 16 22:27:38 CST 2024","Tue Jan 16 22:27:38 CST 2024","54","testcase.5_DataManagement","test_data_run","TestCreat","","","设置归档表触发配置-变量触发","设置归档表触发配置-变量触发"
"passed","Tue Jan 16 22:23:38 CST 2024","Tue Jan 16 22:23:38 CST 2024","19","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-unint32-设定值非法","校验内部变量必填项-unint32-设定值非法"
"passed","Tue Jan 16 22:30:36 CST 2024","Tue Jan 16 22:30:36 CST 2024","33","testcase.6_ViewManagement","test_view","TestCreat","","","上传png图片","上传png图片"
"passed","Tue Jan 16 22:22:35 CST 2024","Tue Jan 16 22:22:36 CST 2024","1029","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发io变量-A10-F32位浮点数IEEE754","下发io变量-A10-F32位浮点数IEEE754"
"passed","Tue Jan 16 22:22:50 CST 2024","Tue Jan 16 22:22:51 CST 2024","1021","testcase.3_VariableManagement","test_variable_run","TestCreat","","","读取io变量-A3-无符号8位整型","读取io变量-A3-无符号8位整型"
"passed","Tue Jan 16 22:26:38 CST 2024","Tue Jan 16 22:26:38 CST 2024","16","testcase.3_VariableManagement","test_variable_run","TestCreat","","","读取内部变量-aa1-二进制","读取内部变量-aa1-二进制"
"broken","Tue Jan 16 22:33:53 CST 2024","Tue Jan 16 22:33:54 CST 2024","40","testcase.9_Interconnection","test_interconnection","TestCreat","","","刷新-报警触发-插入","刷新-报警触发-插入"
"passed","Tue Jan 16 22:31:02 CST 2024","Tue Jan 16 22:31:04 CST 2024","2041","testcase.7_HistoryManagement","test_history","TestCreat","","","下发A10=10.123","下发A10=10.123"
"passed","Tue Jan 16 22:32:02 CST 2024","Tue Jan 16 22:32:02 CST 2024","76","testcase.9_Interconnection","test_interconnection","TestCreat","","","修改互联配置","修改互联配置"
"passed","Tue Jan 16 22:31:35 CST 2024","Tue Jan 16 22:31:37 CST 2024","2034","testcase.7_HistoryManagement","test_history","TestCreat","","","下发aa2=100","下发aa2=100"
"passed","Tue Jan 16 22:27:37 CST 2024","Tue Jan 16 22:27:37 CST 2024","20","testcase.5_DataManagement","test_data_run","TestCreat","","","获取归档表","获取归档表"
"passed","Tue Jan 16 22:27:16 CST 2024","Tue Jan 16 22:27:16 CST 2024","58","testcase.4_AlarmManagement","test_alarm","TestCreat","","","更新报警类别项","更新报警类别项"
"passed","Tue Jan 16 22:21:09 CST 2024","Tue Jan 16 22:21:09 CST 2024","48","testcase.1_EngineeringManagement","test_engineering_run","TestCreat","","","创建文件夹","创建文件夹"
"passed","Tue Jan 16 22:32:38 CST 2024","Tue Jan 16 22:32:43 CST 2024","5064","testcase.9_Interconnection","test_interconnection","TestCreat","","","创建映射表-定时触发-插入","创建映射表-定时触发-插入"
"passed","Tue Jan 16 22:32:02 CST 2024","Tue Jan 16 22:32:02 CST 2024","39","testcase.9_Interconnection","test_interconnection","TestCreat","","","开启互联项","开启互联项"
"passed","Tue Jan 16 22:21:33 CST 2024","Tue Jan 16 22:21:33 CST 2024","28","testcase.3_VariableManagement","test_variable_run","TestCreat","","","禁用通道","禁用通道"
"passed","Tue Jan 16 22:26:38 CST 2024","Tue Jan 16 22:26:38 CST 2024","15","testcase.3_VariableManagement","test_variable_run","TestCreat","","","读取内部变量-aa5-无符号16位整型","读取内部变量-aa5-无符号16位整型"
"passed","Tue Jan 16 22:21:33 CST 2024","Tue Jan 16 22:21:33 CST 2024","23","testcase.3_VariableManagement","test_variable_run","TestCreat","","","获取变量信息","获取变量信息"
"passed","Tue Jan 16 22:26:20 CST 2024","Tue Jan 16 22:26:20 CST 2024","231","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发内部变量-$csv{title}","异常下发内部变量-$csv{title}"
"passed","Tue Jan 16 22:21:50 CST 2024","Tue Jan 16 22:21:50 CST 2024","327","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发io变量-A4-有符号16位整型","异常下发io变量-A4-有符号16位整型"
"passed","Tue Jan 16 22:28:09 CST 2024","Tue Jan 16 22:28:16 CST 2024","7661","testcase.5_DataManagement","test_data_run","TestCreat","","","归档表字段配置","归档表字段配置"
"passed","Tue Jan 16 22:31:58 CST 2024","Tue Jan 16 22:31:58 CST 2024","25","testcase.9_Interconnection","test_interconnection","TestCreat","","","开启互联服务","开启互联服务"
"passed","Tue Jan 16 22:32:17 CST 2024","Tue Jan 16 22:32:19 CST 2024","2055","testcase.9_Interconnection","test_interconnection","TestCreat","","","下发A2=70","下发A2=70"
"passed","Tue Jan 16 22:21:11 CST 2024","Tue Jan 16 22:21:11 CST 2024","47","testcase.1_EngineeringManagement","test_engineering_run","TestCreat","","","删除升级后的工程","删除升级后的工程"
"passed","Tue Jan 16 22:21:33 CST 2024","Tue Jan 16 22:21:33 CST 2024","8","testcase.2_BasicManagement","test_basic_run","TestCreat","","","班次开始时间不能小于上一个班次结束时间","班次开始时间不能小于上一个班次结束时间"
"passed","Tue Jan 16 22:32:16 CST 2024","Tue Jan 16 22:32:17 CST 2024","1045","testcase.9_Interconnection","test_interconnection","TestCreat","","","刷新-查询","刷新-查询"
"passed","Tue Jan 16 22:26:16 CST 2024","Tue Jan 16 22:26:16 CST 2024","217","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发内部变量-$csv{title}","异常下发内部变量-$csv{title}"
"passed","Tue Jan 16 22:21:33 CST 2024","Tue Jan 16 22:21:33 CST 2024","10","testcase.3_VariableManagement","test_variable_run","TestCreat","","","通道异常校验-设备IP非法","通道异常校验-设备IP非法"
"passed","Tue Jan 16 22:25:29 CST 2024","Tue Jan 16 22:25:38 CST 2024","9205","testcase.3_VariableManagement","test_variable_run","TestCreat","","","新增内部变量-字符串","新增内部变量-字符串"
"passed","Tue Jan 16 22:21:48 CST 2024","Tue Jan 16 22:21:48 CST 2024","313","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发io变量-A2-有符号8位整型","异常下发io变量-A2-有符号8位整型"
"passed","Tue Jan 16 22:21:49 CST 2024","Tue Jan 16 22:21:49 CST 2024","328","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发io变量-A3-无符号8位整型","异常下发io变量-A3-无符号8位整型"
"passed","Tue Jan 16 22:23:37 CST 2024","Tue Jan 16 22:23:37 CST 2024","19","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-二进制-设定值非法","校验内部变量必填项-二进制-设定值非法"
"passed","Tue Jan 16 22:32:03 CST 2024","Tue Jan 16 22:32:03 CST 2024","59","testcase.9_Interconnection","test_interconnection","TestCreat","","","重命名映射表","重命名映射表"
"passed","Tue Jan 16 22:27:45 CST 2024","Tue Jan 16 22:27:45 CST 2024","22","testcase.5_DataManagement","test_data_run","TestCreat","","","$csv{name}获取字段信息","$csv{name}获取字段信息"
"passed","Tue Jan 16 22:23:38 CST 2024","Tue Jan 16 22:23:38 CST 2024","19","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-float64-设定值非法","校验内部变量必填项-float64-设定值非法"
"passed","Tue Jan 16 22:26:16 CST 2024","Tue Jan 16 22:26:16 CST 2024","218","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发内部变量-$csv{title}","异常下发内部变量-$csv{title}"
"passed","Tue Jan 16 22:29:02 CST 2024","Tue Jan 16 22:30:14 CST 2024","72099","testcase.5_DataManagement","test_data_run","TestCreat","","","查询数据(实时聚合表)","查询数据(实时聚合表)"
"passed","Tue Jan 16 22:32:11 CST 2024","Tue Jan 16 22:32:12 CST 2024","556","testcase.9_Interconnection","test_interconnection","TestCreat","","","执行插入语句","执行插入语句"
"passed","Tue Jan 16 22:21:49 CST 2024","Tue Jan 16 22:21:49 CST 2024","327","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发io变量-A3-无符号8位整型","异常下发io变量-A3-无符号8位整型"
"passed","Tue Jan 16 22:21:33 CST 2024","Tue Jan 16 22:21:33 CST 2024","11","testcase.3_VariableManagement","test_variable_run","TestCreat","","","通道异常校验-设备ID非法","通道异常校验-设备ID非法"
"passed","Tue Jan 16 22:27:15 CST 2024","Tue Jan 16 22:27:15 CST 2024","267","testcase.4_AlarmManagement","test_alarm","TestCreat","","","创建报警类别组","创建报警类别组"
"passed","Tue Jan 16 22:28:58 CST 2024","Tue Jan 16 22:29:00 CST 2024","2106","testcase.5_DataManagement","test_data_run","TestCreat","","","查询数据（归档表-变化触发）","查询数据（归档表-变化触发）"
"passed","Tue Jan 16 22:22:36 CST 2024","Tue Jan 16 22:22:37 CST 2024","1035","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发io变量-A11-F64位浮点数IEEE754","下发io变量-A11-F64位浮点数IEEE754"
"passed","Tue Jan 16 22:21:45 CST 2024","Tue Jan 16 22:21:45 CST 2024","327","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发io变量-B2-int8缩放比：0.1","异常下发io变量-B2-int8缩放比：0.1"
"passed","Tue Jan 16 22:21:53 CST 2024","Tue Jan 16 22:21:53 CST 2024","325","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发io变量-A7-无符号32位整型","异常下发io变量-A7-无符号32位整型"
"passed","Tue Jan 16 22:31:24 CST 2024","Tue Jan 16 22:31:28 CST 2024","3132","testcase.7_HistoryManagement","test_history","TestCreat","","","清除历史数据","清除历史数据"
"passed","Tue Jan 16 22:26:31 CST 2024","Tue Jan 16 22:26:32 CST 2024","529","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发内部变量-aa9-无符号64位整型","下发内部变量-aa9-无符号64位整型"
"passed","Tue Jan 16 22:26:18 CST 2024","Tue Jan 16 22:26:19 CST 2024","231","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发内部变量-$csv{title}","异常下发内部变量-$csv{title}"
"passed","Tue Jan 16 22:32:05 CST 2024","Tue Jan 16 22:32:07 CST 2024","2047","testcase.9_Interconnection","test_interconnection","TestCreat","","","下发A10=10.456","下发A10=10.456"
"passed","Tue Jan 16 22:32:03 CST 2024","Tue Jan 16 22:32:05 CST 2024","2040","testcase.9_Interconnection","test_interconnection","TestCreat","","","下发A2=10","下发A2=10"
"passed","Tue Jan 16 22:27:28 CST 2024","Tue Jan 16 22:27:30 CST 2024","2034","testcase.4_AlarmManagement","test_alarm","TestCreat","","","下发A1=false","下发A1=false"
"passed","Tue Jan 16 22:26:17 CST 2024","Tue Jan 16 22:26:18 CST 2024","217","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发内部变量-$csv{title}","异常下发内部变量-$csv{title}"
"passed","Tue Jan 16 22:23:37 CST 2024","Tue Jan 16 22:23:37 CST 2024","17","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-int8-设定值非法","校验内部变量必填项-int8-设定值非法"
"passed","Tue Jan 16 22:21:52 CST 2024","Tue Jan 16 22:21:52 CST 2024","324","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发io变量-A6-有符号32位整型","异常下发io变量-A6-有符号32位整型"
"passed","Tue Jan 16 22:31:18 CST 2024","Tue Jan 16 22:31:20 CST 2024","2040","testcase.7_HistoryManagement","test_history","TestCreat","","","下发A10=20.283","下发A10=20.283"
"passed","Tue Jan 16 22:21:58 CST 2024","Tue Jan 16 22:21:59 CST 2024","1024","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发io变量-B2-int8缩放比：0.1","下发io变量-B2-int8缩放比：0.1"
"passed","Tue Jan 16 22:28:34 CST 2024","Tue Jan 16 22:28:39 CST 2024","5038","testcase.5_DataManagement","test_data_run","TestCreat","","","设置聚合表字段配置","设置聚合表字段配置"
"passed","Tue Jan 16 22:22:49 CST 2024","Tue Jan 16 22:22:50 CST 2024","1014","testcase.3_VariableManagement","test_variable_run","TestCreat","","","读取io变量-A2-有符号8位整型","读取io变量-A2-有符号8位整型"
"passed","Tue Jan 16 22:27:43 CST 2024","Tue Jan 16 22:27:43 CST 2024","55","testcase.5_DataManagement","test_data_run","TestCreat","","","设置聚合表触发配置--定时触发","设置聚合表触发配置--定时触发"
"passed","Tue Jan 16 22:26:32 CST 2024","Tue Jan 16 22:26:32 CST 2024","528","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发内部变量-aa10-F32位浮点数IEEE754","下发内部变量-aa10-F32位浮点数IEEE754"
"passed","Tue Jan 16 22:27:30 CST 2024","Tue Jan 16 22:27:32 CST 2024","2044","testcase.4_AlarmManagement","test_alarm","TestCreat","","","下发A1=true","下发A1=true"
"passed","Tue Jan 16 22:21:53 CST 2024","Tue Jan 16 22:21:53 CST 2024","327","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发io变量-A7-无符号32位整型","异常下发io变量-A7-无符号32位整型"
"passed","Tue Jan 16 22:22:22 CST 2024","Tue Jan 16 22:22:23 CST 2024","1028","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发io变量-A4-有符号16位整型","下发io变量-A4-有符号16位整型"
"passed","Tue Jan 16 22:30:36 CST 2024","Tue Jan 16 22:30:37 CST 2024","512","testcase.6_ViewManagement","test_view","TestCreat","","","下载图库组","下载图库组"
"passed","Tue Jan 16 22:23:00 CST 2024","Tue Jan 16 22:23:00 CST 2024","12","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部通道必填项-通道名重复","校验内部通道必填项-通道名重复"
"passed","Tue Jan 16 22:26:38 CST 2024","Tue Jan 16 22:26:47 CST 2024","9197","testcase.3_VariableManagement","test_variable_run","TestCreat","","","新增io映射变量","新增io映射变量"
"passed","Tue Jan 16 22:27:44 CST 2024","Tue Jan 16 22:27:44 CST 2024","58","testcase.5_DataManagement","test_data_run","TestCreat","","","归档表实时缓存配置","归档表实时缓存配置"
"passed","Tue Jan 16 22:26:31 CST 2024","Tue Jan 16 22:26:31 CST 2024","528","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发内部变量-aa9-无符号64位整型","下发内部变量-aa9-无符号64位整型"
"passed","Tue Jan 16 22:23:38 CST 2024","Tue Jan 16 22:23:38 CST 2024","18","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-int32-设定值为空","校验内部变量必填项-int32-设定值为空"
"passed","Tue Jan 16 22:27:43 CST 2024","Tue Jan 16 22:27:43 CST 2024","25","testcase.5_DataManagement","test_data_run","TestCreat","","","获取聚合表触发配置","获取聚合表触发配置"
"passed","Tue Jan 16 22:23:38 CST 2024","Tue Jan 16 22:23:38 CST 2024","19","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-int64-设定值为空","校验内部变量必填项-int64-设定值为空"
"passed","Tue Jan 16 22:21:34 CST 2024","Tue Jan 16 22:21:34 CST 2024","31","testcase.3_VariableManagement","test_variable_run","TestCreat","","","批量删除io变量","批量删除io变量"
"passed","Tue Jan 16 22:30:58 CST 2024","Tue Jan 16 22:31:00 CST 2024","2042","testcase.7_HistoryManagement","test_history","TestCreat","","","下发A2=10","下发A2=10"
"passed","Tue Jan 16 22:26:30 CST 2024","Tue Jan 16 22:26:30 CST 2024","515","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发内部变量-aa8-有符号64位整型","下发内部变量-aa8-有符号64位整型"
"passed","Tue Jan 16 22:31:57 CST 2024","Tue Jan 16 22:31:58 CST 2024","47","testcase.8_Language","test_language","TestCreat","","","开启语言状态","开启语言状态"
"passed","Tue Jan 16 22:30:36 CST 2024","Tue Jan 16 22:30:36 CST 2024","22","testcase.6_ViewManagement","test_view","TestCreat","","","获取图库树","获取图库树"
"passed","Tue Jan 16 22:26:15 CST 2024","Tue Jan 16 22:26:15 CST 2024","230","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发内部变量-$csv{title}","异常下发内部变量-$csv{title}"
"passed","Tue Jan 16 22:27:38 CST 2024","Tue Jan 16 22:27:38 CST 2024","54","testcase.5_DataManagement","test_data_run","TestCreat","","","设置归档表触发配置-字段触发","设置归档表触发配置-字段触发"
"passed","Tue Jan 16 22:21:56 CST 2024","Tue Jan 16 22:21:57 CST 2024","1024","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发io变量-B1-int8缩放比：10","下发io变量-B1-int8缩放比：10"
"passed","Tue Jan 16 22:31:58 CST 2024","Tue Jan 16 22:31:58 CST 2024","62","testcase.8_Language","test_language","TestCreat","","","导出语言","导出语言"
"passed","Tue Jan 16 22:27:39 CST 2024","Tue Jan 16 22:27:39 CST 2024","37","testcase.5_DataManagement","test_data_run","TestCreat","","","编辑聚合表","编辑聚合表"
"passed","Tue Jan 16 22:28:17 CST 2024","Tue Jan 16 22:28:29 CST 2024","11799","testcase.5_DataManagement","test_data_run","TestCreat","","","设置聚合表字段配置","设置聚合表字段配置"
"passed","Tue Jan 16 22:33:43 CST 2024","Tue Jan 16 22:33:48 CST 2024","5054","testcase.9_Interconnection","test_interconnection","TestCreat","","","下发A1=false","下发A1=false"
"passed","Tue Jan 16 22:30:24 CST 2024","Tue Jan 16 22:30:34 CST 2024","10062","testcase.5_DataManagement","test_data_run","TestCreat","","","查询数据(变量触发聚合表)","查询数据(变量触发聚合表)"
"passed","Tue Jan 16 22:27:46 CST 2024","Tue Jan 16 22:27:49 CST 2024","3256","testcase.5_DataManagement","test_data_run","TestCreat","","","归档表字段配置","归档表字段配置"
"passed","Tue Jan 16 22:27:40 CST 2024","Tue Jan 16 22:27:40 CST 2024","41","testcase.5_DataManagement","test_data_run","TestCreat","","","设置聚合表触发配置--变量触发","设置聚合表触发配置--变量触发"
"passed","Tue Jan 16 22:27:43 CST 2024","Tue Jan 16 22:27:43 CST 2024","56","testcase.5_DataManagement","test_data_run","TestCreat","","","设置聚合表触发配置--定时触发","设置聚合表触发配置--定时触发"
"passed","Tue Jan 16 22:26:17 CST 2024","Tue Jan 16 22:26:17 CST 2024","215","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发内部变量-$csv{title}","异常下发内部变量-$csv{title}"
"passed","Tue Jan 16 22:22:38 CST 2024","Tue Jan 16 22:22:39 CST 2024","1024","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发io变量-A12-字符串","下发io变量-A12-字符串"
"passed","Tue Jan 16 22:27:08 CST 2024","Tue Jan 16 22:27:08 CST 2024","42","testcase.4_AlarmManagement","test_alarm","TestCreat","","","更新报警组","更新报警组"
"passed","Tue Jan 16 22:23:38 CST 2024","Tue Jan 16 22:23:38 CST 2024","18","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-unint32-设定值非法","校验内部变量必填项-unint32-设定值非法"
"passed","Tue Jan 16 22:27:07 CST 2024","Tue Jan 16 22:27:08 CST 2024","1027","testcase.3_VariableManagement","test_variable_run","TestCreat","","","读取逻辑变量_logic3","读取逻辑变量_logic3"
"passed","Tue Jan 16 22:23:38 CST 2024","Tue Jan 16 22:23:38 CST 2024","21","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-unint64-设定值非法","校验内部变量必填项-unint64-设定值非法"
"passed","Tue Jan 16 22:22:31 CST 2024","Tue Jan 16 22:22:32 CST 2024","1031","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发io变量-A9-无符号64位整型","下发io变量-A9-无符号64位整型"
"passed","Tue Jan 16 22:30:35 CST 2024","Tue Jan 16 22:30:35 CST 2024","76","testcase.6_ViewManagement","test_view","TestCreat","","","创建画面节点","创建画面节点"
"passed","Tue Jan 16 22:30:35 CST 2024","Tue Jan 16 22:30:35 CST 2024","68","testcase.6_ViewManagement","test_view","TestCreat","","","创建画面节点","创建画面节点"
"passed","Tue Jan 16 22:21:33 CST 2024","Tue Jan 16 22:21:33 CST 2024","17","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验io变量必填项-重复提交同变量名","校验io变量必填项-重复提交同变量名"
"passed","Tue Jan 16 22:23:19 CST 2024","Tue Jan 16 22:23:19 CST 2024","31","testcase.3_VariableManagement","test_variable_run","TestCreat","","","创建内部变量组","创建内部变量组"
"passed","Tue Jan 16 22:27:38 CST 2024","Tue Jan 16 22:27:38 CST 2024","60","testcase.5_DataManagement","test_data_run","TestCreat","","","设置归档表触发配置-定时触发","设置归档表触发配置-定时触发"
"passed","Tue Jan 16 22:27:08 CST 2024","Tue Jan 16 22:27:11 CST 2024","3049","testcase.4_AlarmManagement","test_alarm","TestCreat","","","删除报警文件夹","删除报警文件夹"
"passed","Tue Jan 16 22:23:19 CST 2024","Tue Jan 16 22:23:19 CST 2024","22","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量组-变量组为空","校验内部变量组-变量组为空"
"passed","Tue Jan 16 22:31:39 CST 2024","Tue Jan 16 22:31:41 CST 2024","2046","testcase.7_HistoryManagement","test_history","TestCreat","","","下发aa10=100","下发aa10=100"
"passed","Tue Jan 16 22:26:15 CST 2024","Tue Jan 16 22:26:15 CST 2024","218","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发内部变量-$csv{title}","异常下发内部变量-$csv{title}"
"passed","Tue Jan 16 22:30:14 CST 2024","Tue Jan 16 22:30:24 CST 2024","10098","testcase.5_DataManagement","test_data_run","TestCreat","","","查询数据(定时聚合表)","查询数据(定时聚合表)"
"passed","Tue Jan 16 22:22:46 CST 2024","Tue Jan 16 22:22:47 CST 2024","1026","testcase.3_VariableManagement","test_variable_run","TestCreat","","","读取io变量-B7-float32小数位：2，四舍","读取io变量-B7-float32小数位：2，四舍"
"passed","Tue Jan 16 22:27:28 CST 2024","Tue Jan 16 22:27:28 CST 2024","36","testcase.4_AlarmManagement","test_alarm","TestCreat","","","启动报警服务","启动报警服务"
"passed","Tue Jan 16 22:27:43 CST 2024","Tue Jan 16 22:27:43 CST 2024","55","testcase.5_DataManagement","test_data_run","TestCreat","","","设置聚合表触发配置--定时触发","设置聚合表触发配置--定时触发"
"passed","Tue Jan 16 22:21:34 CST 2024","Tue Jan 16 22:21:34 CST 2024","36","testcase.3_VariableManagement","test_variable_run","TestCreat","","","新增io变量-缩放比10","新增io变量-缩放比10"
"passed","Tue Jan 16 22:30:37 CST 2024","Tue Jan 16 22:30:37 CST 2024","36","testcase.7_HistoryManagement","test_history","TestCreat","","","创建历史组","创建历史组"
"passed","Tue Jan 16 22:26:38 CST 2024","Tue Jan 16 22:26:38 CST 2024","16","testcase.3_VariableManagement","test_variable_run","TestCreat","","","读取系统变量-系统当前日期","读取系统变量-系统当前日期"
"passed","Tue Jan 16 22:23:38 CST 2024","Tue Jan 16 22:23:38 CST 2024","18","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-int16-设定值非法","校验内部变量必填项-int16-设定值非法"
"passed","Tue Jan 16 22:27:45 CST 2024","Tue Jan 16 22:27:46 CST 2024","65","testcase.5_DataManagement","test_data_run","TestCreat","","","归档表排序到1","归档表排序到1"
"passed","Tue Jan 16 22:26:38 CST 2024","Tue Jan 16 22:26:38 CST 2024","16","testcase.3_VariableManagement","test_variable_run","TestCreat","","","读取内部变量-aa13-宽字符串","读取内部变量-aa13-宽字符串"
"passed","Tue Jan 16 22:21:33 CST 2024","Tue Jan 16 22:21:33 CST 2024","11","testcase.3_VariableManagement","test_variable_run","TestCreat","","","通道异常校验-响应超时为空","通道异常校验-响应超时为空"
"passed","Tue Jan 16 22:20:49 CST 2024","Tue Jan 16 22:20:55 CST 2024","5066","testcase.1_EngineeringManagement","test_engineering_run","TestCreat","","","重命名工程名称","重命名工程名称"
"passed","Tue Jan 16 22:21:33 CST 2024","Tue Jan 16 22:21:33 CST 2024","11","testcase.3_VariableManagement","test_variable_run","TestCreat","","","通道异常校验-端口号非法","通道异常校验-端口号非法"
"passed","Tue Jan 16 22:27:14 CST 2024","Tue Jan 16 22:27:15 CST 2024","408","testcase.4_AlarmManagement","test_alarm","TestCreat","","","更新报警类别组","更新报警类别组"
"passed","Tue Jan 16 22:28:34 CST 2024","Tue Jan 16 22:28:34 CST 2024","45","testcase.5_DataManagement","test_data_run","TestCreat","","","设置聚合表触发配置","设置聚合表触发配置"
"passed","Tue Jan 16 22:30:35 CST 2024","Tue Jan 16 22:30:35 CST 2024","45","testcase.6_ViewManagement","test_view","TestCreat","","","编辑画面节点","编辑画面节点"
"passed","Tue Jan 16 22:26:19 CST 2024","Tue Jan 16 22:26:19 CST 2024","216","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发内部变量-$csv{title}","异常下发内部变量-$csv{title}"
"passed","Tue Jan 16 22:26:38 CST 2024","Tue Jan 16 22:26:38 CST 2024","15","testcase.3_VariableManagement","test_variable_run","TestCreat","","","读取内部变量-aa10-F32位浮点数IEEE754","读取内部变量-aa10-F32位浮点数IEEE754"
"passed","Tue Jan 16 22:26:53 CST 2024","Tue Jan 16 22:26:54 CST 2024","1023","testcase.3_VariableManagement","test_variable_run","TestCreat","","","读取io映射变量-io_A10","读取io映射变量-io_A10"
"passed","Tue Jan 16 22:21:10 CST 2024","Tue Jan 16 22:21:10 CST 2024","63","testcase.1_EngineeringManagement","test_engineering_run","TestCreat","","","删除工程","删除工程"
"passed","Tue Jan 16 22:23:39 CST 2024","Tue Jan 16 22:23:48 CST 2024","9135","testcase.3_VariableManagement","test_variable_run","TestCreat","","","删除内部变量","删除内部变量"
"passed","Tue Jan 16 22:30:37 CST 2024","Tue Jan 16 22:30:37 CST 2024","30","testcase.7_HistoryManagement","test_history","TestCreat","","","获取通道下所有变量信息","获取通道下所有变量信息"
"passed","Tue Jan 16 22:23:37 CST 2024","Tue Jan 16 22:23:37 CST 2024","24","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-校验变量名为空","校验内部变量必填项-校验变量名为空"
"passed","Tue Jan 16 22:30:34 CST 2024","Tue Jan 16 22:30:34 CST 2024","34","testcase.5_DataManagement","test_data_run","TestCreat","","","数据清除","数据清除"
"passed","Tue Jan 16 22:27:40 CST 2024","Tue Jan 16 22:27:40 CST 2024","56","testcase.5_DataManagement","test_data_run","TestCreat","","","设置聚合表触发配置--变量触发","设置聚合表触发配置--变量触发"
"passed","Tue Jan 16 22:21:33 CST 2024","Tue Jan 16 22:21:33 CST 2024","9","testcase.3_VariableManagement","test_variable_run","TestCreat","","","获取所有通道","获取所有通道"
"passed","Tue Jan 16 22:32:03 CST 2024","Tue Jan 16 22:32:03 CST 2024","37","testcase.9_Interconnection","test_interconnection","TestCreat","","","获取映射表配置","获取映射表配置"
"passed","Tue Jan 16 22:32:03 CST 2024","Tue Jan 16 22:32:03 CST 2024","43","testcase.9_Interconnection","test_interconnection","TestCreat","","","预览数据表","预览数据表"
"passed","Tue Jan 16 22:21:33 CST 2024","Tue Jan 16 22:21:33 CST 2024","27","testcase.3_VariableManagement","test_variable_run","TestCreat","","","删除通道1","删除通道1"
"passed","Tue Jan 16 22:21:54 CST 2024","Tue Jan 16 22:21:55 CST 2024","316","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发io变量-A9-无符号64位整型","异常下发io变量-A9-无符号64位整型"
"passed","Tue Jan 16 22:26:18 CST 2024","Tue Jan 16 22:26:18 CST 2024","218","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发内部变量-$csv{title}","异常下发内部变量-$csv{title}"
"passed","Tue Jan 16 22:24:15 CST 2024","Tue Jan 16 22:24:25 CST 2024","9202","testcase.3_VariableManagement","test_variable_run","TestCreat","","","新增内部变量-有符号16位整型","新增内部变量-有符号16位整型"
